Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;16.0;150.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;10.0;650.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1.5 µF;50.0;4100.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;3.3 µF;6.3;8500.0;2.2 x 1.1 x 1.4 (T);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;2.2 µF;25.0;2300.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;16.0;750.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;470 µF;6.3;120.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;35.0;410.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;100 µF;4.0;450.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;10.0;130.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;6.3;500.0;3.7 x 1.8 x 1.7 (A);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;25.0;200.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;470 µF;4.0;160.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;180 µF;20.0;140.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;4.7 µF;16.0;2900.0;3.7 x 1.8 x 1.7 (A);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;330 µF;6.3;170.0;7.1 x 3.2 x 2.8 (C);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;4.7 µF;35.0;2200.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;33 µF;4.0;1400.0;3.7 x 1.8 x 1.7 (A);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;10 µF;20.0;1000.0;4.0 x 2.8 x 2.2 (B);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;180 µF;10.0;380.0;7.4 x 4.3 x 3.1 (D);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
595D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;22 µF;50.0;390.0;7.2 x 6.0 x 3.8 (R);image/capacitors\40007.png;Datasheet\capacitors\595D\595D.pdf;Datasheet\capacitors\595D\595D.zip
