Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
146 RTI;Enlarge;MAL214656392E3;3900.0;25.0;Radial;Ø18x25;+125 °C;5000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214668151E3;150.0;63.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214631821E3;820.0;50.0;Radial;Ø16x20;+125 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214636331E3;330.0;25.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214666102E3;1000.0;25.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214666392E3;3900.0;25.0;Radial;Ø18x25;+125 °C;5000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214658151E3;150.0;63.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214651821E3;820.0;50.0;Radial;Ø16x20;+125 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214630331E3;330.0;35.0;Radial;Ø10x16;+125 °C;2500;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214636102E3;1000.0;25.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214665471E3;470.0;16.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214638151E3;150.0;63.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214661821E3;820.0;50.0;Radial;Ø16x20;+125 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214660331E3;330.0;35.0;Radial;Ø10x16;+125 °C;2500;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214630102E3;1000.0;35.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214655471E3;470.0;16.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214635152E3;1500.0;16.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214658821E3;820.0;63.0;Radial;Ø16x35;+125 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214650331E3;330.0;35.0;Radial;Ø10x16;+125 °C;2500;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214650102E3;1000.0;35.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214635471E3;470.0;16.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214655152E3;1500.0;16.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214668821E3;820.0;63.0;Radial;Ø16x35;+125 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214651331E3;330.0;50.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214660102E3;1000.0;35.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214636471E3;470.0;25.0;Radial;Ø10x16;+125 °C;2500;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214665152E3;1500.0;16.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214655562E3;5600.0;16.0;Radial;Ø16x35;+125 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214658221E3;220.0;63.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214661331E3;330.0;50.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214691103E3;1000.0;50.0;Radial;Ø16x25;+125 °C;5000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214666471E3;470.0;25.0;Radial;Ø10x16;+125 °C;2500;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214656152E3;1500.0;25.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214665562E3;5600.0;16.0;Radial;Ø16x35;+125 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214635222E3;2200.0;16.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214631331E3;330.0;50.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214691106E3;1000.0;50.0;Radial;Ø16x25;+125 °C;5000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214656471E3;470.0;25.0;Radial;Ø10x16;+125 °C;2500;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214636152E3;1500.0;25.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214666562E3;5600.0;25.0;Radial;Ø18x35;+125 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214665222E3;2200.0;16.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214668331E3;330.0;63.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214691105E3;1000.0;50.0;Radial;Ø16x25;+125 °C;5000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214660471E3;470.0;35.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214666152E3;1500.0;25.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214656562E3;5600.0;25.0;Radial;Ø18x35;+125 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214655222E3;2200.0;16.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214690223E3;2200.0;35.0;Radial;Ø16x31;+125 °C;6000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214638331E3;330.0;63.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214661102E3;1000.0;50.0;Radial;Ø18x20;+125 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214650471E3;470.0;35.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214630152E3;1500.0;35.0;Radial;Ø18x20;+125 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214638689E3;68.0;63.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214668689E3;68.0;63.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214690225E3;2200.0;35.0;Radial;Ø16x31;+125 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214658331E3;330.0;63.0;Radial;Ø12.5x25;+125 °C;5000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214631102E3;1000.0;50.0;Radial;Ø18x20;+125 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214630471E3;470.0;35.0;Radial;Ø10x20;+125 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214660152E3;1500.0;35.0;Radial;Ø18x20;+125 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214658689E3;68.0;63.0;Radial;Ø10x12;+125 °C;2500;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214690226E3;2200.0;35.0;Radial;Ø16x31;+125 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214655332E3;3300.0;16.0;Radial;Ø18x20;+125 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214651102E3;1000.0;50.0;Radial;Ø18x20;+125 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214651471E3;470.0;50.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214650152E3;1500.0;35.0;Radial;Ø18x20;+125 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214635681E3;680.0;16.0;Radial;Ø10x16;+125 °C;2500;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214650222E3;2200.0;35.0;Radial;Ø18x25;+125 °C;5000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214635332E3;3300.0;16.0;Radial;Ø18x20;+125 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214658102E3;1000.0;63.0;Radial;Ø18x31;+125 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214661471E3;470.0;50.0;Radial;Ø12.5x20;+125 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214661152E3;1500.0;50.0;Radial;Ø16x35;+125 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
146 RTI;Enlarge;MAL214655681E3;680.0;16.0;Radial;Ø10x16;+125 °C;2500;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28401.png;Datasheet\capacitors\146 RTI\146 RTI.pdf;
