Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
K122K20C0GH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GH53H5\K122K20C0GH53H5.pdf;None
K122K20C0GH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GH53L2\K122K20C0GH53L2.pdf;None
K122K20C0GH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GH5TH5\K122K20C0GH5TH5.pdf;None
K122K20C0GH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;C0G;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GH5TL2\K122K20C0GH5TL2.pdf;None
K122K20C0GH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GH5UH5\K122K20C0GH5UH5.pdf;None
K122K20C0GH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GH5UL2\K122K20C0GH5UL2.pdf;None
K122K20C0GK53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GK53H5\K122K20C0GK53H5.pdf;None
K122K20C0GK53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GK53L2\K122K20C0GK53L2.pdf;None
K122K20C0GK5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GK5TH5\K122K20C0GK5TH5.pdf;None
K122K20C0GK5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;C0G;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GK5TL2\K122K20C0GK5TL2.pdf;None
K122K20C0GK5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GK5UH5\K122K20C0GK5UH5.pdf;None
K122K20C0GK5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GK5UL2\K122K20C0GK5UL2.pdf;None
K122K20C0GL53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GL53H5\K122K20C0GL53H5.pdf;None
K122K20C0GL5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GL5TH5\K122K20C0GL5TH5.pdf;None
K122K20C0GL5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1200;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122K20C0GL5UH5\K122K20C0GL5UH5.pdf;None
K122M10X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RF53H5\K122M10X7RF53H5.pdf;None
K122M10X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RF53L2\K122M10X7RF53L2.pdf;None
K122M10X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RF5TH5\K122M10X7RF5TH5.pdf;None
K122M10X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RF5TL2\K122M10X7RF5TL2.pdf;None
K122M10X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RF5UH5\K122M10X7RF5UH5.pdf;None
K122M10X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RF5UL2\K122M10X7RF5UL2.pdf;None
K122M10X7RH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RH53H5\K122M10X7RH53H5.pdf;None
K122M10X7RH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RH53L2\K122M10X7RH53L2.pdf;None
K122M10X7RH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RH5TH5\K122M10X7RH5TH5.pdf;None
K122M10X7RH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RH5TL2\K122M10X7RH5TL2.pdf;None
K122M10X7RH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RH5UH5\K122M10X7RH5UH5.pdf;None
K122M10X7RH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M10X7RH5UL2\K122M10X7RH5UL2.pdf;None
K122M15X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RF53H5\K122M15X7RF53H5.pdf;None
K122M15X7RF53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RF53H5R\K122M15X7RF53H5R.pdf;None
K122M15X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RF53L2\K122M15X7RF53L2.pdf;None
K122M15X7RF53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RF53L2R\K122M15X7RF53L2R.pdf;None
K122M15X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RF5TH5\K122M15X7RF5TH5.pdf;None
K122M15X7RF5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RF5TH5R\K122M15X7RF5TH5R.pdf;None
K122M15X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RF5TL2\K122M15X7RF5TL2.pdf;None
K122M15X7RF5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RF5TL2R\K122M15X7RF5TL2R.pdf;None
K122M15X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RF5UH5\K122M15X7RF5UH5.pdf;None
K122M15X7RF5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RF5UH5R\K122M15X7RF5UH5R.pdf;None
K122M15X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RF5UL2\K122M15X7RF5UL2.pdf;None
K122M15X7RF5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1200;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RF5UL2R\K122M15X7RF5UL2R.pdf;None
K122M15X7RH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RH53H5\K122M15X7RH53H5.pdf;None
K122M15X7RH53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RH53H5R\K122M15X7RH53H5R.pdf;None
K122M15X7RH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RH53L2\K122M15X7RH53L2.pdf;None
K122M15X7RH53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RH53L2R\K122M15X7RH53L2R.pdf;None
K122M15X7RH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RH5TH5\K122M15X7RH5TH5.pdf;None
K122M15X7RH5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RH5TH5R\K122M15X7RH5TH5R.pdf;None
K122M15X7RH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RH5TL2\K122M15X7RH5TL2.pdf;None
K122M15X7RH5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RH5TL2R\K122M15X7RH5TL2R.pdf;None
K122M15X7RH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RH5UH5\K122M15X7RH5UH5.pdf;None
K122M15X7RH5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RH5UH5R\K122M15X7RH5UH5R.pdf;None
K122M15X7RH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RH5UL2\K122M15X7RH5UL2.pdf;None
K122M15X7RH5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1200;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RH5UL2R\K122M15X7RH5UL2R.pdf;None
K122M15X7RK53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RK53H5\K122M15X7RK53H5.pdf;None
K122M15X7RK53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RK53H5R\K122M15X7RK53H5R.pdf;None
K122M15X7RK53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RK53L2\K122M15X7RK53L2.pdf;None
K122M15X7RK53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1200;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RK53L2R\K122M15X7RK53L2R.pdf;None
K122M15X7RK5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RK5TH5\K122M15X7RK5TH5.pdf;None
K122M15X7RK5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RK5TH5R\K122M15X7RK5TH5R.pdf;None
K122M15X7RK5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RK5TL2\K122M15X7RK5TL2.pdf;None
K122M15X7RK5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1200;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RK5TL2R\K122M15X7RK5TL2R.pdf;None
K122M15X7RK5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RK5UH5\K122M15X7RK5UH5.pdf;None
K122M15X7RK5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RK5UH5R\K122M15X7RK5UH5R.pdf;None
K122M15X7RK5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1200;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RK5UL2\K122M15X7RK5UL2.pdf;None
K122M15X7RK5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1200;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K122M15X7RK5UL2R\K122M15X7RK5UL2R.pdf;None
K122M15X7RL53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RL53H5\K122M15X7RL53H5.pdf;None
K122M15X7RL5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RL5TH5\K122M15X7RL5TH5.pdf;None
K122M15X7RL5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1200;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K122M15X7RL5UH5\K122M15X7RL5UH5.pdf;None
K123K10X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K123K10X7RF53H5\K123K10X7RF53H5.pdf;None
K123K10X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K123K10X7RF53L2\K123K10X7RF53L2.pdf;None
K123K10X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K123K10X7RF5TH5\K123K10X7RF5TH5.pdf;None
K123K10X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K123K10X7RF5TL2\K123K10X7RF5TL2.pdf;None
K123K10X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K123K10X7RF5UH5\K123K10X7RF5UH5.pdf;None
K123K10X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K123K10X7RF5UL2\K123K10X7RF5UL2.pdf;None
K123K15X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K123K15X7RF53H5\K123K15X7RF53H5.pdf;None
K123K15X7RF53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;12000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K123K15X7RF53H5R\K123K15X7RF53H5R.pdf;None
K123K15X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K123K15X7RF53L2\K123K15X7RF53L2.pdf;None
K123K15X7RF53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;12000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K123K15X7RF53L2R\K123K15X7RF53L2R.pdf;None
K123K15X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K123K15X7RF5TH5\K123K15X7RF5TH5.pdf;None
K123K15X7RF5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;12000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K123K15X7RF5TH5R\K123K15X7RF5TH5R.pdf;None
K123K15X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;12000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K123K15X7RF5TL2\K123K15X7RF5TL2.pdf;None
K123K15X7RF5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;12000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K123K15X7RF5TL2R\K123K15X7RF5TL2R.pdf;None
