Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
715C15KTD27M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);2700;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD27M5\715C15KTD27M5.pdf;Datasheet\capacitors\715C15KTD27M5\715C15KTD27M5.zip
715C15KTD33;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);3300;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD33\715C15KTD33.pdf;Datasheet\capacitors\715C15KTD33\715C15KTD33.zip
715C15KTD33M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);3300;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD33M4\715C15KTD33M4.pdf;Datasheet\capacitors\715C15KTD33M4\715C15KTD33M4.zip
715C15KTD33M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);3300;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD33M5\715C15KTD33M5.pdf;Datasheet\capacitors\715C15KTD33M5\715C15KTD33M5.zip
715C15KTD34;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);3400;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD34\715C15KTD34.pdf;Datasheet\capacitors\715C15KTD34\715C15KTD34.zip
715C15KTD34M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);3400;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD34M4\715C15KTD34M4.pdf;Datasheet\capacitors\715C15KTD34M4\715C15KTD34M4.zip
715C15KTD34M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);3400;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD34M5\715C15KTD34M5.pdf;Datasheet\capacitors\715C15KTD34M5\715C15KTD34M5.zip
715C15KTD47;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);4700;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD47\715C15KTD47.pdf;Datasheet\capacitors\715C15KTD47\715C15KTD47.zip
715C15KTD47M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);4700;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD47M4\715C15KTD47M4.pdf;Datasheet\capacitors\715C15KTD47M4\715C15KTD47M4.zip
715C15KTD47M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);4700;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD47M5\715C15KTD47M5.pdf;Datasheet\capacitors\715C15KTD47M5\715C15KTD47M5.zip
715C15KTD53;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);5300;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD53\715C15KTD53.pdf;Datasheet\capacitors\715C15KTD53\715C15KTD53.zip
715C15KTD53M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);5300;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD53M4\715C15KTD53M4.pdf;Datasheet\capacitors\715C15KTD53M4\715C15KTD53M4.zip
715C15KTD53M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);5300;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTD53M5\715C15KTD53M5.pdf;Datasheet\capacitors\715C15KTD53M5\715C15KTD53M5.zip
715C15KTT37;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);370;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTT37\715C15KTT37.pdf;Datasheet\capacitors\715C15KTT37\715C15KTT37.zip
715C15KTT37M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);370;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTT37M4\715C15KTT37M4.pdf;Datasheet\capacitors\715C15KTT37M4\715C15KTT37M4.zip
715C15KTT56;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);560;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTT56\715C15KTT56.pdf;Datasheet\capacitors\715C15KTT56\715C15KTT56.zip
715C15KTT56M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);560;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTT56M4\715C15KTT56M4.pdf;Datasheet\capacitors\715C15KTT56M4\715C15KTT56M4.zip
715C15KTT75;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);750;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTT75\715C15KTT75.pdf;Datasheet\capacitors\715C15KTT75\715C15KTT75.zip
715C15KTT75M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;15000 (10000 RMS);750;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C15KTT75M4\715C15KTT75M4.pdf;Datasheet\capacitors\715C15KTT75M4\715C15KTT75M4.zip
715C20DKD10;Enlarge;High Voltage Class 2 Ceramic DC Disc Capacitors, 10 kVDC to 40 kVDC / 3.5 kVAC to 14 kVAC, Screw Terminal Mounting;20000 (7000 RMS);1000;Y5U;NA;NA;Individual;image\capacitors\22168.png;Datasheet\capacitors\715C20DKD10\715C20DKD10.pdf;Datasheet\capacitors\715C20DKD10\715C20DKD10.zip
715C20DKD10M5;Enlarge;High Voltage Class 2 Ceramic DC Disc Capacitors, 10 kVDC to 40 kVDC / 3.5 kVAC to 14 kVAC, Screw Terminal Mounting;20000 (7000 RMS);1000;Y5U;NA;NA;Individual;image\capacitors\22168.png;Datasheet\capacitors\715C20DKD10M5\715C20DKD10M5.pdf;Datasheet\capacitors\715C20DKD10M5\715C20DKD10M5.zip
715C20DKD13;Enlarge;High Voltage Class 2 Ceramic DC Disc Capacitors, 10 kVDC to 40 kVDC / 3.5 kVAC to 14 kVAC, Screw Terminal Mounting;20000 (7000 RMS);1300;Y5U;NA;NA;Individual;image\capacitors\22168.png;Datasheet\capacitors\715C20DKD13\715C20DKD13.pdf;Datasheet\capacitors\715C20DKD13\715C20DKD13.zip
715C20DKD25;Enlarge;High Voltage Class 2 Ceramic DC Disc Capacitors, 10 kVDC to 40 kVDC / 3.5 kVAC to 14 kVAC, Screw Terminal Mounting;20000 (7000 RMS);2500;Y5U;NA;NA;Individual;image\capacitors\22168.png;Datasheet\capacitors\715C20DKD25\715C20DKD25.pdf;Datasheet\capacitors\715C20DKD25\715C20DKD25.zip
715C20DKD33;Enlarge;High Voltage Class 2 Ceramic DC Disc Capacitors, 10 kVDC to 40 kVDC / 3.5 kVAC to 14 kVAC, Screw Terminal Mounting;20000 (7000 RMS);3300;Y5U;NA;NA;Individual;image\capacitors\22168.png;Datasheet\capacitors\715C20DKD33\715C20DKD33.pdf;Datasheet\capacitors\715C20DKD33\715C20DKD33.zip
715C20DKD47;Enlarge;High Voltage Class 2 Ceramic DC Disc Capacitors, 10 kVDC to 40 kVDC / 3.5 kVAC to 14 kVAC, Screw Terminal Mounting;20000 (7000 RMS);4700;Y5U;NA;NA;Individual;image\capacitors\22168.png;Datasheet\capacitors\715C20DKD47\715C20DKD47.pdf;Datasheet\capacitors\715C20DKD47\715C20DKD47.zip
715C20DKD68;Enlarge;High Voltage Class 2 Ceramic DC Disc Capacitors, 10 kVDC to 40 kVDC / 3.5 kVAC to 14 kVAC, Screw Terminal Mounting;20000 (7000 RMS);6800;Y5U;NA;NA;Individual;image\capacitors\22168.png;Datasheet\capacitors\715C20DKD68\715C20DKD68.pdf;Datasheet\capacitors\715C20DKD68\715C20DKD68.zip
715C20DKT50;Enlarge;High Voltage Class 2 Ceramic DC Disc Capacitors, 10 kVDC to 40 kVDC / 3.5 kVAC to 14 kVAC, Screw Terminal Mounting;20000 (7000 RMS);500;Y5U;NA;NA;Individual;image\capacitors\22168.png;Datasheet\capacitors\715C20DKT50\715C20DKT50.pdf;Datasheet\capacitors\715C20DKT50\715C20DKT50.zip
715C20KTD10;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1000;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD10\715C20KTD10.pdf;Datasheet\capacitors\715C20KTD10\715C20KTD10.zip
715C20KTD10M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1000;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD10M4\715C20KTD10M4.pdf;Datasheet\capacitors\715C20KTD10M4\715C20KTD10M4.zip
715C20KTD10M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1000;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD10M5\715C20KTD10M5.pdf;Datasheet\capacitors\715C20KTD10M5\715C20KTD10M5.zip
715C20KTD14;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1400;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD14\715C20KTD14.pdf;Datasheet\capacitors\715C20KTD14\715C20KTD14.zip
715C20KTD14M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1400;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD14M4\715C20KTD14M4.pdf;Datasheet\capacitors\715C20KTD14M4\715C20KTD14M4.zip
715C20KTD14M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1400;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD14M5\715C20KTD14M5.pdf;Datasheet\capacitors\715C20KTD14M5\715C20KTD14M5.zip
715C20KTD17;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1700;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD17\715C20KTD17.pdf;Datasheet\capacitors\715C20KTD17\715C20KTD17.zip
715C20KTD17M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1700;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD17M4\715C20KTD17M4.pdf;Datasheet\capacitors\715C20KTD17M4\715C20KTD17M4.zip
715C20KTD17M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);1700;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD17M5\715C20KTD17M5.pdf;Datasheet\capacitors\715C20KTD17M5\715C20KTD17M5.zip
715C20KTD22;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);2200;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD22\715C20KTD22.pdf;Datasheet\capacitors\715C20KTD22\715C20KTD22.zip
715C20KTD22M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);2200;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD22M4\715C20KTD22M4.pdf;Datasheet\capacitors\715C20KTD22M4\715C20KTD22M4.zip
715C20KTD22M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);2200;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD22M5\715C20KTD22M5.pdf;Datasheet\capacitors\715C20KTD22M5\715C20KTD22M5.zip
715C20KTD25;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);2500;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD25\715C20KTD25.pdf;Datasheet\capacitors\715C20KTD25\715C20KTD25.zip
715C20KTD25M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);2500;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD25M4\715C20KTD25M4.pdf;Datasheet\capacitors\715C20KTD25M4\715C20KTD25M4.zip
715C20KTD25M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);2500;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD25M5\715C20KTD25M5.pdf;Datasheet\capacitors\715C20KTD25M5\715C20KTD25M5.zip
715C20KTD33;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;20000 (14000 RMS);3300;N4700;NA;NA;Individual;image\capacitors\22210.png;Datasheet\capacitors\715C20KTD33\715C20KTD33.pdf;Datasheet\capacitors\715C20KTD33\715C20KTD33.zip
