Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
116 RLL;Enlarge;MAL211673151E3;150.0;6.3;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Straight Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211651339E3;33.0;50.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211671228E3;2.2;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Straight Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211661339E3;33.0;50.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211671158E3;1.5;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Straight Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211631228E3;2.2;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211654331E3;330.0;10.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211634331E3;330.0;10.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211651158E3;1.5;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211651228E3;2.2;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211664331E3;330.0;10.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211631158E3;1.5;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211631229E3;22.0;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211669478E3;4.7;100.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211639109E3;10.0;100.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211651229E3;22.0;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
