Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
150 RMI;Enlarge;MAL215090183E3;330.0;100.0;Radial;Ø18x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215058101E3;100.0;63.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215060332E3;3300.0;35.0;Radial;Ø18x31;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215061151E3;150.0;50.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215061332E3;3300.0;50.0;Radial;Ø18x40;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215031151E3;150.0;50.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215098476E3;470.0;63.0;Radial;Ø16x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215036221E3;220.0;25.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215098683E3;680.0;63.0;Radial;Ø16x25;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215035331E3;330.0;16.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215038101E3;100.0;63.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215051332E3;3300.0;50.0;Radial;Ø18x40;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215051151E3;150.0;50.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215098473E3;470.0;63.0;Radial;Ø16x20;+105 °C;7000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
