Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
GSIB2540;Enlarge;25;1.0;350;800;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2540/GSIB2540.pdf;Datasheet/diodes/bridge/GSIB2540/GSIB2540.zip
GSIB2540;Enlarge;25;1.0;350;400;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2540/GSIB2540.pdf;Datasheet/diodes/bridge/GSIB2540/GSIB2540.zip
GSIB2540;Enlarge;25;1.0;350;600;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2540/GSIB2540.pdf;Datasheet/diodes/bridge/GSIB2540/GSIB2540.zip
GSIB2540N;Enlarge;25;1.0;350;400;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2540N/GSIB2540N.pdf;Datasheet/diodes/bridge/GSIB2540N/GSIB2540N.zip
GSIB2540N;Enlarge;25;1.0;350;600;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2540N/GSIB2540N.pdf;Datasheet/diodes/bridge/GSIB2540N/GSIB2540N.zip
GSIB2540N;Enlarge;25;1.0;350;200;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2540N/GSIB2540N.pdf;Datasheet/diodes/bridge/GSIB2540N/GSIB2540N.zip
GSIB2540N;Enlarge;25;1.0;350;800;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2540N/GSIB2540N.pdf;Datasheet/diodes/bridge/GSIB2540N/GSIB2540N.zip
GSIB2560;Enlarge;25;1.0;350;600;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2560/GSIB2560.pdf;Datasheet/diodes/bridge/GSIB2560/GSIB2560.zip
GSIB2560;Enlarge;25;1.0;350;200;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2560/GSIB2560.pdf;Datasheet/diodes/bridge/GSIB2560/GSIB2560.zip
GSIB2560;Enlarge;25;1.0;350;800;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2560/GSIB2560.pdf;Datasheet/diodes/bridge/GSIB2560/GSIB2560.zip
GSIB2560;Enlarge;25;1.0;350;400;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2560/GSIB2560.pdf;Datasheet/diodes/bridge/GSIB2560/GSIB2560.zip
GSIB2560N;Enlarge;25;1.0;350;200;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2560N/GSIB2560N.pdf;Datasheet/diodes/bridge/GSIB2560N/GSIB2560N.zip
GSIB2560N;Enlarge;25;1.0;350;800;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2560N/GSIB2560N.pdf;Datasheet/diodes/bridge/GSIB2560N/GSIB2560N.zip
GSIB2560N;Enlarge;25;1.0;350;400;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2560N/GSIB2560N.pdf;Datasheet/diodes/bridge/GSIB2560N/GSIB2560N.zip
GSIB2560N;Enlarge;25;1.0;350;600;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2560N/GSIB2560N.pdf;Datasheet/diodes/bridge/GSIB2560N/GSIB2560N.zip
GSIB2580;Enlarge;25;1.0;350;400;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2580/GSIB2580.pdf;Datasheet/diodes/bridge/GSIB2580/GSIB2580.zip
GSIB2580;Enlarge;25;1.0;350;600;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2580/GSIB2580.pdf;Datasheet/diodes/bridge/GSIB2580/GSIB2580.zip
GSIB2580;Enlarge;25;1.0;350;200;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2580/GSIB2580.pdf;Datasheet/diodes/bridge/GSIB2580/GSIB2580.zip
GSIB2580;Enlarge;25;1.0;350;800;150;GSIB-5S;In-line;image/diodes/88646.png;Datasheet/diodes/bridge/GSIB2580/GSIB2580.pdf;Datasheet/diodes/bridge/GSIB2580/GSIB2580.zip
GSIB2580N;Enlarge;25;1.0;350;600;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2580N/GSIB2580N.pdf;Datasheet/diodes/bridge/GSIB2580N/GSIB2580N.zip
GSIB2580N;Enlarge;25;1.0;350;200;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2580N/GSIB2580N.pdf;Datasheet/diodes/bridge/GSIB2580N/GSIB2580N.zip
GSIB2580N;Enlarge;25;1.0;350;800;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2580N/GSIB2580N.pdf;Datasheet/diodes/bridge/GSIB2580N/GSIB2580N.zip
GSIB2580N;Enlarge;25;1.0;350;400;150;GSIB-5S;In-line;image/diodes/89389.png;Datasheet/diodes/bridge/GSIB2580N/GSIB2580N.pdf;Datasheet/diodes/bridge/GSIB2580N/GSIB2580N.zip
GSIB620;Enlarge;6;0.95;180;400;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB620/GSIB620.pdf;Datasheet/diodes/bridge/GSIB620/GSIB620.zip
GSIB620;Enlarge;6;0.95;180;600;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB620/GSIB620.pdf;Datasheet/diodes/bridge/GSIB620/GSIB620.zip
GSIB620;Enlarge;6;0.95;180;200;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB620/GSIB620.pdf;Datasheet/diodes/bridge/GSIB620/GSIB620.zip
GSIB620;Enlarge;6;0.95;180;800;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB620/GSIB620.pdf;Datasheet/diodes/bridge/GSIB620/GSIB620.zip
GSIB620N;Enlarge;6;0.95;180;200;150;GSIB-5S;In-line;image/diodes/89385.png;Datasheet/diodes/bridge/GSIB620N/GSIB620N.pdf;Datasheet/diodes/bridge/GSIB620N/GSIB620N.zip
GSIB640;Enlarge;6;0.95;180;200;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB640/GSIB640.pdf;Datasheet/diodes/bridge/GSIB640/GSIB640.zip
GSIB640;Enlarge;6;0.95;180;800;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB640/GSIB640.pdf;Datasheet/diodes/bridge/GSIB640/GSIB640.zip
GSIB640;Enlarge;6;0.95;180;400;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB640/GSIB640.pdf;Datasheet/diodes/bridge/GSIB640/GSIB640.zip
GSIB640;Enlarge;6;0.95;180;600;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB640/GSIB640.pdf;Datasheet/diodes/bridge/GSIB640/GSIB640.zip
GSIB640N;Enlarge;6;0.95;180;400;150;GSIB-5S;In-line;image/diodes/89385.png;Datasheet/diodes/bridge/GSIB640N/GSIB640N.pdf;Datasheet/diodes/bridge/GSIB640N/GSIB640N.zip
GSIB660;Enlarge;6;0.95;180;600;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB660/GSIB660.pdf;Datasheet/diodes/bridge/GSIB660/GSIB660.zip
GSIB660;Enlarge;6;0.95;180;200;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB660/GSIB660.pdf;Datasheet/diodes/bridge/GSIB660/GSIB660.zip
GSIB660;Enlarge;6;0.95;180;800;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB660/GSIB660.pdf;Datasheet/diodes/bridge/GSIB660/GSIB660.zip
GSIB660;Enlarge;6;0.95;180;400;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB660/GSIB660.pdf;Datasheet/diodes/bridge/GSIB660/GSIB660.zip
GSIB660N;Enlarge;6;0.95;180;600;150;GSIB-5S;In-line;image/diodes/89385.png;Datasheet/diodes/bridge/GSIB660N/GSIB660N.pdf;Datasheet/diodes/bridge/GSIB660N/GSIB660N.zip
GSIB680;Enlarge;6;0.95;180;200;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB680/GSIB680.pdf;Datasheet/diodes/bridge/GSIB680/GSIB680.zip
GSIB680;Enlarge;6;0.95;180;800;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB680/GSIB680.pdf;Datasheet/diodes/bridge/GSIB680/GSIB680.zip
GSIB680;Enlarge;6;0.95;180;400;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB680/GSIB680.pdf;Datasheet/diodes/bridge/GSIB680/GSIB680.zip
GSIB680;Enlarge;6;0.95;180;600;150;GSIB-5S;In-line;image/diodes/88648.png;Datasheet/diodes/bridge/GSIB680/GSIB680.pdf;Datasheet/diodes/bridge/GSIB680/GSIB680.zip
GSIB680N;Enlarge;6;0.95;180;800;150;GSIB-5S;In-line;image/diodes/89385.png;Datasheet/diodes/bridge/GSIB680N/GSIB680N.pdf;Datasheet/diodes/bridge/GSIB680N/GSIB680N.zip
KBL005;Enlarge;4;1.1;200;50;150;KBL;In-line;image/diodes/88655.png;Datasheet/diodes/bridge/KBL005/KBL005.pdf;Datasheet/diodes/bridge/KBL005/KBL005.zip
KBL01;Enlarge;4;1.1;200;100;150;KBL;In-line;image/diodes/88655.png;Datasheet/diodes/bridge/KBL01/KBL01.pdf;Datasheet/diodes/bridge/KBL01/KBL01.zip
KBL02;Enlarge;4;1.1;200;200;150;KBL;In-line;image/diodes/88655.png;Datasheet/diodes/bridge/KBL02/KBL02.pdf;Datasheet/diodes/bridge/KBL02/KBL02.zip
KBL04;Enlarge;4;1.1;200;400;150;KBL;In-line;image/diodes/88655.png;Datasheet/diodes/bridge/KBL04/KBL04.pdf;Datasheet/diodes/bridge/KBL04/KBL04.zip
KBL06;Enlarge;4;1.1;200;600;150;KBL;In-line;image/diodes/88655.png;Datasheet/diodes/bridge/KBL06/KBL06.pdf;Datasheet/diodes/bridge/KBL06/KBL06.zip
KBL08;Enlarge;4;1.1;200;800;150;KBL;In-line;image/diodes/88655.png;Datasheet/diodes/bridge/KBL08/KBL08.pdf;Datasheet/diodes/bridge/KBL08/KBL08.zip
KBL10;Enlarge;4;1.1;200;1000;150;KBL;In-line;image/diodes/88655.png;Datasheet/diodes/bridge/KBL10/KBL10.pdf;Datasheet/diodes/bridge/KBL10/KBL10.zip
KBU4A;Enlarge;4;1.0;200;50;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4A/KBU4A.pdf;Datasheet/diodes/bridge/KBU4A/KBU4A.zip
KBU4A;Enlarge;4;1.0;200;400;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4A/KBU4A.pdf;Datasheet/diodes/bridge/KBU4A/KBU4A.zip
KBU4A;Enlarge;4;1.0;200;1000;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4A/KBU4A.pdf;Datasheet/diodes/bridge/KBU4A/KBU4A.zip
KBU4A;Enlarge;4;1.0;200;100;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4A/KBU4A.pdf;Datasheet/diodes/bridge/KBU4A/KBU4A.zip
KBU4A;Enlarge;4;1.0;200;600;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4A/KBU4A.pdf;Datasheet/diodes/bridge/KBU4A/KBU4A.zip
KBU4A;Enlarge;4;1.0;200;200;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4A/KBU4A.pdf;Datasheet/diodes/bridge/KBU4A/KBU4A.zip
KBU4A;Enlarge;4;1.0;200;800;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4A/KBU4A.pdf;Datasheet/diodes/bridge/KBU4A/KBU4A.zip
KBU4B;Enlarge;4;1.0;200;600;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4B/KBU4B.pdf;Datasheet/diodes/bridge/KBU4B/KBU4B.zip
KBU4B;Enlarge;4;1.0;200;200;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4B/KBU4B.pdf;Datasheet/diodes/bridge/KBU4B/KBU4B.zip
KBU4B;Enlarge;4;1.0;200;800;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4B/KBU4B.pdf;Datasheet/diodes/bridge/KBU4B/KBU4B.zip
KBU4B;Enlarge;4;1.0;200;50;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4B/KBU4B.pdf;Datasheet/diodes/bridge/KBU4B/KBU4B.zip
KBU4B;Enlarge;4;1.0;200;400;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4B/KBU4B.pdf;Datasheet/diodes/bridge/KBU4B/KBU4B.zip
KBU4B;Enlarge;4;1.0;200;1000;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4B/KBU4B.pdf;Datasheet/diodes/bridge/KBU4B/KBU4B.zip
KBU4B;Enlarge;4;1.0;200;100;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4B/KBU4B.pdf;Datasheet/diodes/bridge/KBU4B/KBU4B.zip
KBU4D;Enlarge;4;1.0;200;50;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4D/KBU4D.pdf;Datasheet/diodes/bridge/KBU4D/KBU4D.zip
KBU4D;Enlarge;4;1.0;200;400;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4D/KBU4D.pdf;Datasheet/diodes/bridge/KBU4D/KBU4D.zip
KBU4D;Enlarge;4;1.0;200;1000;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4D/KBU4D.pdf;Datasheet/diodes/bridge/KBU4D/KBU4D.zip
KBU4D;Enlarge;4;1.0;200;100;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4D/KBU4D.pdf;Datasheet/diodes/bridge/KBU4D/KBU4D.zip
KBU4D;Enlarge;4;1.0;200;600;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4D/KBU4D.pdf;Datasheet/diodes/bridge/KBU4D/KBU4D.zip
KBU4D;Enlarge;4;1.0;200;200;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4D/KBU4D.pdf;Datasheet/diodes/bridge/KBU4D/KBU4D.zip
KBU4D;Enlarge;4;1.0;200;800;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4D/KBU4D.pdf;Datasheet/diodes/bridge/KBU4D/KBU4D.zip
KBU4G;Enlarge;4;1.0;200;200;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4G/KBU4G.pdf;Datasheet/diodes/bridge/KBU4G/KBU4G.zip
KBU4G;Enlarge;4;1.0;200;800;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4G/KBU4G.pdf;Datasheet/diodes/bridge/KBU4G/KBU4G.zip
KBU4G;Enlarge;4;1.0;200;50;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4G/KBU4G.pdf;Datasheet/diodes/bridge/KBU4G/KBU4G.zip
KBU4G;Enlarge;4;1.0;200;400;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4G/KBU4G.pdf;Datasheet/diodes/bridge/KBU4G/KBU4G.zip
KBU4G;Enlarge;4;1.0;200;1000;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4G/KBU4G.pdf;Datasheet/diodes/bridge/KBU4G/KBU4G.zip
KBU4G;Enlarge;4;1.0;200;100;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4G/KBU4G.pdf;Datasheet/diodes/bridge/KBU4G/KBU4G.zip
KBU4G;Enlarge;4;1.0;200;600;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4G/KBU4G.pdf;Datasheet/diodes/bridge/KBU4G/KBU4G.zip
KBU4J;Enlarge;4;1.0;200;100;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4J/KBU4J.pdf;Datasheet/diodes/bridge/KBU4J/KBU4J.zip
KBU4J;Enlarge;4;1.0;200;600;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4J/KBU4J.pdf;Datasheet/diodes/bridge/KBU4J/KBU4J.zip
KBU4J;Enlarge;4;1.0;200;200;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4J/KBU4J.pdf;Datasheet/diodes/bridge/KBU4J/KBU4J.zip
KBU4J;Enlarge;4;1.0;200;800;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4J/KBU4J.pdf;Datasheet/diodes/bridge/KBU4J/KBU4J.zip
KBU4J;Enlarge;4;1.0;200;50;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4J/KBU4J.pdf;Datasheet/diodes/bridge/KBU4J/KBU4J.zip
KBU4J;Enlarge;4;1.0;200;400;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4J/KBU4J.pdf;Datasheet/diodes/bridge/KBU4J/KBU4J.zip
KBU4J;Enlarge;4;1.0;200;1000;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4J/KBU4J.pdf;Datasheet/diodes/bridge/KBU4J/KBU4J.zip
KBU4K;Enlarge;4;1.0;200;50;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4K/KBU4K.pdf;Datasheet/diodes/bridge/KBU4K/KBU4K.zip
KBU4K;Enlarge;4;1.0;200;400;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4K/KBU4K.pdf;Datasheet/diodes/bridge/KBU4K/KBU4K.zip
KBU4K;Enlarge;4;1.0;200;1000;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4K/KBU4K.pdf;Datasheet/diodes/bridge/KBU4K/KBU4K.zip
KBU4K;Enlarge;4;1.0;200;100;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4K/KBU4K.pdf;Datasheet/diodes/bridge/KBU4K/KBU4K.zip
KBU4K;Enlarge;4;1.0;200;600;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4K/KBU4K.pdf;Datasheet/diodes/bridge/KBU4K/KBU4K.zip
KBU4K;Enlarge;4;1.0;200;200;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4K/KBU4K.pdf;Datasheet/diodes/bridge/KBU4K/KBU4K.zip
KBU4K;Enlarge;4;1.0;200;800;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4K/KBU4K.pdf;Datasheet/diodes/bridge/KBU4K/KBU4K.zip
KBU4M;Enlarge;4;1.0;200;100;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4M/KBU4M.pdf;Datasheet/diodes/bridge/KBU4M/KBU4M.zip
KBU4M;Enlarge;4;1.0;200;600;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4M/KBU4M.pdf;Datasheet/diodes/bridge/KBU4M/KBU4M.zip
KBU4M;Enlarge;4;1.0;200;200;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4M/KBU4M.pdf;Datasheet/diodes/bridge/KBU4M/KBU4M.zip
KBU4M;Enlarge;4;1.0;200;800;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4M/KBU4M.pdf;Datasheet/diodes/bridge/KBU4M/KBU4M.zip
KBU4M;Enlarge;4;1.0;200;50;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4M/KBU4M.pdf;Datasheet/diodes/bridge/KBU4M/KBU4M.zip
KBU4M;Enlarge;4;1.0;200;400;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4M/KBU4M.pdf;Datasheet/diodes/bridge/KBU4M/KBU4M.zip
KBU4M;Enlarge;4;1.0;200;1000;150;KBU;In-line;image/diodes/88656.png;Datasheet/diodes/bridge/KBU4M/KBU4M.pdf;Datasheet/diodes/bridge/KBU4M/KBU4M.zip
KBU6A;Enlarge;6;1.0;200;50;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6A/KBU6A.pdf;Datasheet/diodes/bridge/KBU6A/KBU6A.zip
KBU6A;Enlarge;6;1.0;200;400;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6A/KBU6A.pdf;Datasheet/diodes/bridge/KBU6A/KBU6A.zip
KBU6A;Enlarge;6;1.0;200;1000;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6A/KBU6A.pdf;Datasheet/diodes/bridge/KBU6A/KBU6A.zip
KBU6A;Enlarge;6;1.0;200;100;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6A/KBU6A.pdf;Datasheet/diodes/bridge/KBU6A/KBU6A.zip
KBU6A;Enlarge;6;1.0;200;600;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6A/KBU6A.pdf;Datasheet/diodes/bridge/KBU6A/KBU6A.zip
KBU6A;Enlarge;6;1.0;200;200;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6A/KBU6A.pdf;Datasheet/diodes/bridge/KBU6A/KBU6A.zip
KBU6A;Enlarge;6;1.0;200;800;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6A/KBU6A.pdf;Datasheet/diodes/bridge/KBU6A/KBU6A.zip
KBU6B;Enlarge;6;1.0;200;600;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6B/KBU6B.pdf;Datasheet/diodes/bridge/KBU6B/KBU6B.zip
KBU6B;Enlarge;6;1.0;200;200;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6B/KBU6B.pdf;Datasheet/diodes/bridge/KBU6B/KBU6B.zip
KBU6B;Enlarge;6;1.0;200;800;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6B/KBU6B.pdf;Datasheet/diodes/bridge/KBU6B/KBU6B.zip
KBU6B;Enlarge;6;1.0;200;50;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6B/KBU6B.pdf;Datasheet/diodes/bridge/KBU6B/KBU6B.zip
KBU6B;Enlarge;6;1.0;200;400;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6B/KBU6B.pdf;Datasheet/diodes/bridge/KBU6B/KBU6B.zip
KBU6B;Enlarge;6;1.0;200;1000;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6B/KBU6B.pdf;Datasheet/diodes/bridge/KBU6B/KBU6B.zip
KBU6B;Enlarge;6;1.0;200;100;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6B/KBU6B.pdf;Datasheet/diodes/bridge/KBU6B/KBU6B.zip
KBU6D;Enlarge;6;1.0;200;50;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6D/KBU6D.pdf;Datasheet/diodes/bridge/KBU6D/KBU6D.zip
KBU6D;Enlarge;6;1.0;200;400;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6D/KBU6D.pdf;Datasheet/diodes/bridge/KBU6D/KBU6D.zip
KBU6D;Enlarge;6;1.0;200;1000;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6D/KBU6D.pdf;Datasheet/diodes/bridge/KBU6D/KBU6D.zip
KBU6D;Enlarge;6;1.0;200;100;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6D/KBU6D.pdf;Datasheet/diodes/bridge/KBU6D/KBU6D.zip
KBU6D;Enlarge;6;1.0;200;600;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6D/KBU6D.pdf;Datasheet/diodes/bridge/KBU6D/KBU6D.zip
KBU6D;Enlarge;6;1.0;200;200;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6D/KBU6D.pdf;Datasheet/diodes/bridge/KBU6D/KBU6D.zip
KBU6D;Enlarge;6;1.0;200;800;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6D/KBU6D.pdf;Datasheet/diodes/bridge/KBU6D/KBU6D.zip
KBU6G;Enlarge;6;1.0;200;200;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6G/KBU6G.pdf;Datasheet/diodes/bridge/KBU6G/KBU6G.zip
KBU6G;Enlarge;6;1.0;200;800;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6G/KBU6G.pdf;Datasheet/diodes/bridge/KBU6G/KBU6G.zip
KBU6G;Enlarge;6;1.0;200;50;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6G/KBU6G.pdf;Datasheet/diodes/bridge/KBU6G/KBU6G.zip
KBU6G;Enlarge;6;1.0;200;400;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6G/KBU6G.pdf;Datasheet/diodes/bridge/KBU6G/KBU6G.zip
KBU6G;Enlarge;6;1.0;200;1000;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6G/KBU6G.pdf;Datasheet/diodes/bridge/KBU6G/KBU6G.zip
KBU6G;Enlarge;6;1.0;200;100;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6G/KBU6G.pdf;Datasheet/diodes/bridge/KBU6G/KBU6G.zip
KBU6G;Enlarge;6;1.0;200;600;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6G/KBU6G.pdf;Datasheet/diodes/bridge/KBU6G/KBU6G.zip
KBU6J;Enlarge;6;1.0;200;100;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6J/KBU6J.pdf;Datasheet/diodes/bridge/KBU6J/KBU6J.zip
KBU6J;Enlarge;6;1.0;200;600;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6J/KBU6J.pdf;Datasheet/diodes/bridge/KBU6J/KBU6J.zip
KBU6J;Enlarge;6;1.0;200;200;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6J/KBU6J.pdf;Datasheet/diodes/bridge/KBU6J/KBU6J.zip
KBU6J;Enlarge;6;1.0;200;800;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6J/KBU6J.pdf;Datasheet/diodes/bridge/KBU6J/KBU6J.zip
KBU6J;Enlarge;6;1.0;200;50;150;KBU;In-line;image/diodes/88657.png;Datasheet/diodes/bridge/KBU6J/KBU6J.pdf;Datasheet/diodes/bridge/KBU6J/KBU6J.zip
