Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;60.0;66.7;73.7;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;110.0;122.0;135.0;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;12.0;13.3;14.7;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;22.0;24.4;26.9;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;43.0;47.8;52.8;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;85.0;94.4;104.0;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;170.0;189.0;209.0;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;51.0;56.7;62.7;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;17.0;18.9;20.9;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;33.0;36.7;40.6;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;9.0;10.0;11.1;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;70.0;77.8;86.0;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;130.0;144.0;159.0;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;14.0;15.6;17.2;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;26.0;28.9;31.9;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
5KP8.5A thru 5KP188A;Enlarge;TRANSZORB® TVS;5000;P600;Unidirectional;48.0;53.3;58.9;175;Yes;image/diodes/88308.png;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.pdf;Datasheet/diodes/tvs-protection/5KP8.5A thru 5KP188A/5KP8.5A thru 5KP188A.zip
