Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;20.5;22.8;25.2;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;11.1;12.4;13.7;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;33.3;37.1;41.0;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;8.65;9.5;10.5;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;18.8;20.9;23.1;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;25.6;28.5;31.5;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;6.4;7.13;7.88;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;13.6;15.2;16.8;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;10.2;11.4;12.6;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
TPSMA6.8A thru TPSMA43A;Enlarge;PAR® TVS;400;SMA (DO-214AC);Unidirectional;30.8;34.2;37.8;185;Yes;image/diodes/88405.png;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.pdf;Datasheet/diodes/tvs-protection/TPSMA6.8A thru TPSMA43A/TPSMA6.8A thru TPSMA43A.zip
