Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;28.2;31.4;34.7;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;5.8;6.45;7.14;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;58.1;64.6;71.4;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;12.8;14.3;15.8;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;128.0;143.0;158.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;408.0;456.0;504.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;20.5;22.8;25.2;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;185.0;209.0;231.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;43.6;48.5;53.6;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;9.4;10.5;11.6;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;94.0;105.0;116.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;300.0;333.0;368.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;33.3;37.1;41.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;7.02;7.79;8.61;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;70.1;77.9;86.1;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;15.3;17.1;18.9;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;145.0;162.0;179.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;459.0;513.0;567.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;25.6;28.5;31.5;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;53.0;58.9;65.1;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;11.1;12.4;13.7;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
1.5SMC Series;Enlarge;TRANSZORB® TVS;1500;SMC (DO-214AB);Unidirectional, bidirectional;111.0;124.0;137.0;150;Yes;image/diodes\88303.png;Datasheet\diodes\1.5SMC Series\1.5SMC Series.pdf;Datasheet\diodes\1.5SMC Series\1.5SMC Series.zip
