Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;2.2 µF;50.0;3900.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;33 µF;15.0;1200.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;4.7 µF;4.0;11000.0;3.4 x 1.27 x 1.6 (A);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1.5 µF;35.0;4200.0;4.7 x 2.41 x 1.6 (D);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;20.0;1500.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;180 µF;4.0;400.0;7.7 x 3.81 x 3.2 (H);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;0.47 µF;50.0;9000.0;4.7 x 2.41 x 1.6 (D);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;6.8 µF;15.0;2600.0;4.7 x 2.41 x 1.6 (D);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;0.22 µF;35.0;20000.0;3.4 x 1.27 x 1.6 (A);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;3.3 µF;10.0;11500.0;3.4 x 1.27 x 1.6 (A);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;4.0;1000.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;35.0;800.0;7.7 x 3.81 x 3.2 (H);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;150 µF;10.0;400.0;7.7 x 3.81 x 3.2 (H);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;6.8 µF;25.0;2000.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;100 µF;6.0;900.0;7.6 x 2.54 x 2.9 (G);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;2.2 µF;20.0;11000.0;4.7 x 1.27 x 1.6 (B);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;2.2 µF;35.0;4000.0;6.0 x 2.41 x 1.6 (E);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;33 µF;10.0;1200.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1 µF;25.0;13000.0;4.7 x 1.27 x 1.6 (B);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;6.0;2200.0;4.7 x 2.41 x 1.6 (D);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;3.3 µF;50.0;3200.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;47 µF;15.0;800.0;7.6 x 2.54 x 2.9 (G);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;6.8 µF;4.0;9000.0;4.7 x 1.27 x 1.6 (B);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;22 µF;20.0;900.0;7.6 x 2.54 x 2.9 (G);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;220 µF;4.0;350.0;7.7 x 3.81 x 3.2 (H);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;0.68 µF;50.0;8500.0;4.7 x 2.41 x 1.6 (D);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;10 µF;15.0;2500.0;4.7 x 2.41 x 1.6 (D);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;0.33 µF;35.0;18000.0;3.4 x 1.27 x 1.6 (A);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;4.7 µF;10.0;10600.0;4.7 x 1.27 x 1.6 (B);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;4.0;900.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;0.1 µF;50.0;32000.0;3.4 x 1.27 x 1.6 (A);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;1.5 µF;15.0;14000.0;3.4 x 1.27 x 1.6 (A);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;10 µF;25.0;1800.0;6.5 x 3.43 x 2.2 (F);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;120 µF;6.0;700.0;7.6 x 2.54 x 2.9 (G);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
695D;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;3.3 µF;20.0;3000.0;4.7 x 2.41 x 1.6 (D);image/capacitors\40038.png;Datasheet\capacitors\695D\695D.pdf;
