Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size(mm);Image path;Datasheet part;3d model part
T55;Enlarge;Polymer;SMD, molded;SMD, molded;100 µF;10.0;55;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;68 µF;4.0;80;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;330 µF;6.3;12;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;10 µF;50.0;120;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;330 µF;2.5;45;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;47 µF;6.3;100;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;22 µF;16.0;70;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;330 µF;4.0;40;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;22 µF;10.0;150;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;22 µF;4.0;300;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;220 µF;6.3;25;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;100 µF;25.0;40;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;470 µF;2.5;12;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;100 µF;6.3;150;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;150 µF;16.0;10;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;470 µF;4.0;12;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;68 µF;10.0;100;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;47 µF;4.0;150;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;330 µF;6.3;40;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;33 µF;35.0;65;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;220 µF;2.5;30;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;33 µF;6.3;40;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;220 µF;4.0;15;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;15 µF;10.0;500;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;10 µF;4.0;200;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;150 µF;6.3;18;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;33 µF;25.0;40;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;33 µF;2.5;180;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;10 µF;6.3;200;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;220 µF;10.0;45;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;100 µF;4.0;35;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
T55;Enlarge;Polymer;SMD, molded;SMD, molded;470 µF;6.3;8;;image/capacitors\40174.png;Datasheet\capacitors\T55\T55.pdf;Datasheet\capacitors\T55\T55.zip
