Series;Product Image;Order Code;Cap (µF);Voltage (V);Form;Case Size;Temp Max (°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
220 EDLC ENYCAP™;Enlarge;MAL222051014E3;8000000;2.7;Radial;Ø12.5x20;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222051013E3;10000000;2.7;Radial;Ø10x30;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222051007E3;30000000;2.7;Radial;Ø18x25;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222031014E3;8000000;2.7;Radial;Ø12.5x20;+85 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222031013E3;10000000;2.7;Radial;Ø10x30;+85 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222031007E3;30000000;2.7;Radial;Ø18x25;+85 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222051015E3;12000000;2.7;Radial;Ø12.5x25;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222091007E3;30000000;2.7;Radial;Ø18x25;+85 °C;1000;"""Radial, Long Straight Leads, On Plastic Tray""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222031015E3;12000000;2.7;Radial;Ø12.5x25;+85 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222051016E3;15000000;2.7;Radial;Ø12.5x30;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222031016E3;15000000;2.7;Radial;Ø12.5x30;+85 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222030003E3;15000000;2.7;Radial;Ø16x20;+85 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222050003E3;15000000;2.7;Radial;Ø16x20;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222090003E3;15000000;2.7;Radial;Ø16x20;+85 °C;1000;"""Radial, Long Straight Leads, On Plastic Tray""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222031002E3;35000000;2.7;Radial;Ø16x31;+85 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222051003E3;20000000;2.7;Radial;Ø16x20;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222091002E3;35000000;2.7;Radial;Ø16x31;+85 °C;1000;"""Radial, Long Straight Leads, On Plastic Tray""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222091003E3;20000000;2.7;Radial;Ø16x20;+85 °C;1000;"""Radial, Long Straight Leads, On Plastic Tray""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222051002E3;35000000;2.7;Radial;Ø16x31;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222031003E3;20000000;2.7;Radial;Ø16x20;+85 °C;1000;"""Radial, Taped in Ammopack, Formed Leads""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222050001E3;35000000;2.7;Radial;Ø18x31;+85 °C;1000;"""Radial, Long Straight Leads, Bulk""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
220 EDLC ENYCAP™;Enlarge;MAL222090006E3;20000000;2.7;Radial;Ø16x25;+85 °C;1000;"""Radial, Long Straight Leads, On Plastic Tray""";Supercapacitor;image/capacitors\28421.png;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.pdf;Datasheet\capacitors\220 EDLC ENYCAP™\220 EDLC ENYCAP™.zip
